hidden_size,learning_rate,weight_decay,target
9.08511002351287,0.000860162246721079,1.0010293733561041e-05,0.9133098870515823
8.511662863159199,0.0005733779454085565,1.8310473529191802e-05,0.9124854803085327
7.931301056888355,0.0006727803635215239,4.5709072680760294e-05,0.9187827184796333
9.694083670016784,0.0007095972572016474,7.166975503570836e-05,0.8645933717489243
8.022261248657587,0.0009390587181954727,1.2464883387813356e-05,0.9082916304469109
10.352337550892011,0.0007086524011835635,6.028208456011765e-05,0.8992771208286285
7.7019346929761685,0.0005990507445424394,8.206701118079831e-05,0.9335108995437622
11.841307878596988,0.0006567120890796214,7.230903541023827e-05,0.8810125291347504
11.381945761480193,0.0009473033317519237,1.7653979023280013e-05,0.8608637750148773
7.195273916164412,0.0005849152097822845,8.903282530864719e-05,0.8768829181790352
7.491734169165251,0.000710553812502526,9.621005771354518e-05,0.8232117146253586
9.665826424865084,0.0008459385569752366,3.839640679054567e-05,0.8790794610977173
10.432504638407918,0.0009173128359486865,1.1645944960977263e-05,0.8845221474766731
10.750721574724837,0.0009944305444532474,7.733490889418554e-05,0.9020397737622261
8.402219960322025,0.0008946396642257443,1.9290340591987786e-05,0.921868808567524
9.239467630879526,0.0009542977515465479,3.642527335363116e-05,0.9353426247835159
8.438876692931743,0.0005650142860591388,1.1743026208326737e-05,0.8231657296419144
10.394177664699455,0.0006058140580000296,3.389919934350036e-05,0.9196520522236824
9.457865796401691,0.0005266812725585402,6.167058449428118e-05,0.9210608452558517
7.733642874529051,0.0007946527684516421,7.297825240188381e-05,0.8514309525489807
7.511672144139129,0.0007070279939097842,7.249601419549706e-05,0.8865652829408646
9.070896347634513,0.0005249767294730436,5.8230676532396046e-05,0.9220136255025864
10.318973226098944,0.0007574445560291543,9.50135280391732e-05,0.8546183705329895
9.932775202509966,0.0009517009576439418,2.237272337316138e-05,0.9154530838131905
7.696381736253793,0.000903695644354762,4.579091532869802e-05,0.8394367098808289
7.826770985584664,0.0009637542901980169,4.129892737709559e-05,0.9253471195697784
10.754060515680777,0.0008629989926752257,8.949754820852289e-05,0.9065422341227531
10.118361035278046,0.0008754712170136686,4.140085077800583e-05,0.938220776617527
8.34963945882513,0.0009479431090980335,4.8528207088416545e-05,0.9074960276484489
11.824200235741927,0.0008317207489092241,6.595261481882097e-05,0.8596320450305939
7.573729864766876,0.0009747446293535357,5.049209201319465e-05,0.8420912772417068
9.891948071935659,0.0007040684013806406,3.1332428221872496e-05,0.9619036577641964
11.51689760281127,0.000786839743336143,1.0258329432804307e-05,0.8887117654085159
10.085724568103618,0.000663322450886048,5.743522920318484e-05,0.8247517347335815
11.429710496553874,0.0006786348800012499,9.176816358278193e-05,0.8923693373799324
10.116800578959014,0.0005079106214232782,9.364935103693853e-05,0.9456327892839909
10.45448458758462,0.0009986614252257401,2.5510645751079573e-05,0.8843579813838005
7.6856787481443885,0.0009662977315185818,7.271363453409102e-05,0.9019589349627495
7.330000863610312,0.0008777315263012331,7.784885696151217e-05,0.8674961477518082
11.615122677732415,0.0008557623793142359,2.1184386577494824e-05,0.8640479147434235
7.099400669198978,0.0005131054934388597,1.2547583921871515e-05,0.892502635717392
8.23105533801523,0.000930013974341444,5.849479579074876e-05,0.9194259867072105
9.764109893428829,0.0009210154461798028,2.1175598360792006e-05,0.9085801765322685
8.395918395055698,0.0007928796357291439,9.726361734877072e-05,0.8822842538356781
9.80515109627855,0.0005093236446864715,8.205694054125548e-05,0.864424079656601
8.164871369205102,0.0009035525978093896,4.490745796577546e-05,0.8864652216434479
11.317709272797144,0.0008735608213685923,6.0061621059137704e-05,0.9067588299512863
7.682276128303425,0.0005299588447561059,2.0920911016666364e-05,0.9591006152331829
7.222759392723809,0.0005537470645530464,3.0313840474706927e-05,0.8946325778961182
10.564944901913384,0.0007798584910270712,1.1130038214320428e-05,0.9041047543287277
9.889915700251771,0.0007397703077933954,3.227205634473127e-05,0.8756771981716156
9.239448709722026,0.0008725995399144419,5.330030062635758e-05,0.9030821546912193
10.39417129493034,0.000618786844330377,3.1775574859278526e-05,0.8461180031299591
10.7507226087145,0.0009975249156619322,5.61647625574623e-05,0.8381818234920502
10.116805947901627,0.0005015604511816579,8.835235227693048e-05,0.8586806356906891
10.754050180005024,0.0008679053678901298,7.52373860669058e-05,0.8882657214999199
8.23106130936426,0.0009426181960940646,5.619929283392911e-05,0.90793876349926
9.085094232059566,0.0008610665998248573,1.067954055702503e-05,0.8954611569643021
7.7019275227376705,0.0006077096269854993,8.052704918109775e-05,0.8737038224935532
10.75407320163186,0.0008559017364212287,0.0001,0.8513941317796707
10.118357076191977,0.0008658355085074161,4.0149044234153475e-05,0.8469099402427673
7.685679329368519,0.000985665645282585,6.929497904610145e-05,0.799861490726471
10.394183012813796,0.0005948014519026063,3.5682445908551086e-05,0.8840061500668526
10.564927662570573,0.000773984187945465,1.2295545369772622e-05,0.9215003773570061
9.085111964244676,0.0008450288602080878,1.1496185434901078e-05,0.8665031790733337
8.402232380898198,0.0008927877291883817,2.3290336420014963e-05,0.8778696954250336
11.429684065185265,0.0006783358814550802,8.939704848146088e-05,0.9014528095722198
9.764124547017413,0.0009284978210204709,2.2888549392317645e-05,0.8542634695768356
7.826783303596693,0.0009638031619449887,4.1917335732992804e-05,0.83226577937603
7.222757662862957,0.0005335268564412471,1.9489244374069946e-05,0.9098466485738754
8.51165043447834,0.000564753962574463,1.7797868262184355e-05,0.828804224729538
8.402212379383073,0.0008893843186602716,1.0038786868262989e-05,0.9154684245586395
9.764096674368899,0.0009142951700769204,1.9640215703536713e-05,0.8877528831362724
11.317716177704295,0.0008812776876559035,4.685400122338222e-05,0.9086840152740479
9.085111115519842,0.0008741610760959876,1e-05,0.8478915095329285
8.402208477327596,0.0008997118979935029,1.931876634787204e-05,0.888105683028698
9.457853424700067,0.0005290460703172989,5.856452995147614e-05,0.8663948178291321
10.116716577115138,0.000516217485403939,8.812339670210026e-05,0.8408302515745163
10.352355139689228,0.0007046002509157063,6.720600580358406e-05,0.9304027035832405
9.070896763544491,0.0005301396084135954,4.655734721077257e-05,0.912121556699276
7.099411414204886,0.0005159540112188411,3.462438124958487e-05,0.8778222873806953
11.516902231275012,0.0008113250636866067,2.8257560195464737e-05,0.8585512787103653
11.516892337101448,0.0007585459799495007,1e-05,0.8623380810022354
7.826760506842393,0.0009637172594058642,4.077544526136633e-05,0.8533694744110107
8.022275371683738,0.0009451440238326249,1.5921052699441144e-05,0.9027941003441811
7.222772208685617,0.0005382464319030055,2.0937216071402554e-05,0.8260095417499542
10.35235698792773,0.0007115778337808077,5.875229702115082e-05,0.8651815056800842
8.349640904675969,0.000932404173987378,5.11345289219789e-05,0.9163914397358894
7.2227445420822205,0.0005327742515799744,2.0079162945544914e-05,0.889633372426033
11.317716418798444,0.0008656354339128307,4.774794345048059e-05,0.8116370141506195
8.349643166627052,0.0009401753569624699,6.213376113819389e-05,0.9473113305866718
8.349633999078401,0.0009392072569350781,6.246540027713668e-05,0.914613664150238
9.070904331893978,0.0005349481313856326,5.88459824142007e-05,0.9337189644575119
8.164876134550408,0.0009194738643019045,8.035237875165145e-05,0.8658254891633987
7.5117540472350255,0.0007785486065759134,4.1379377400121237e-05,0.9190922975540161
8.231067635718848,0.0009293210623261521,6.37983770201378e-05,0.8321191668510437
9.070909284037578,0.0005257977928059133,5.5044054740799476e-05,0.8936518728733063
9.08510484818059,0.0008587827103794245,2.6176319314435433e-05,0.8709545284509659
7.511741627836016,0.0007738337144847741,4.162222299175941e-05,0.9284945577383041
10.564932122332019,0.0007784808313794469,2.3611953097863956e-05,0.8332413136959076
8.349651910233508,0.0009401127513187491,5.8057238194798985e-05,0.8915088474750519
10.75072076815303,0.000991954721687428,9.394351659637598e-05,0.8279125690460205
9.239452247601873,0.0009105912794242517,7.22478225848764e-05,0.8994872495532036
7.682290095511108,0.0006583386317213771,6.28267545806706e-05,0.850217878818512
7.93142729293035,0.0007108245232517886,2.4703849076582545e-05,0.8738901764154434
8.511661485683922,0.0005999877463013068,5.374167294951566e-05,0.8716760277748108
7.5116452419616495,0.0007219325085423542,6.899716519705396e-05,0.8464624881744385
8.402215754482077,0.000882690780926301,2.086077760737634e-05,0.8603455126285553
8.402221412518287,0.0008994863118390607,1e-05,0.9268450066447258
9.23945028456151,0.0008895466598387962,6.174462937072472e-05,0.8548406213521957
10.3523500778662,0.0006985822787541704,7.405483089650062e-05,0.8480641394853592
10.118364501434318,0.0008838939683583568,4.249466036735544e-05,0.8993612229824066
9.7640371850122,0.0009746794127798791,9.466105159098239e-05,0.9048135727643967
9.932775373335502,0.0009649907811282141,2.569240132393703e-05,0.8993819206953049
9.764052357990213,0.0009785770765836773,0.0001,0.9293660745024681
11.317835788886114,0.0009071576723772099,6.156762329696791e-05,0.9157441332936287
9.764051015162886,0.000984399275137152,9.034733615076226e-05,0.9389926940202713
9.239429195513829,0.0008651350418367858,5.54583672361631e-05,0.9328296706080437
9.891941148388103,0.0007078708166319684,3.1368882865452635e-05,0.8701160103082657
7.511745646478154,0.0007760341635445478,3.078189933603468e-05,0.8468919992446899
11.317834660189575,0.000905901799333253,7.541728259737921e-05,0.8905631303787231
11.20922279003941,0.0008679081254945832,6.718027503525129e-05,0.8647312819957733
7.701941175529559,0.0005911753876336617,8.345110433110746e-05,0.8343108296394348
10.352320016064745,0.0007124250581583857,5.385609705693306e-05,0.9043694213032722
10.11679580591692,0.0005135149058679931,9.832489264013564e-05,0.8564900904893875
9.932785202149445,0.0009543677246447915,1.3168539519943302e-05,0.8324932754039764
10.56492199557399,0.0007644555172622383,1e-05,0.9195119589567184
8.23104759428411,0.0009365880496997378,5.283563100279947e-05,0.907818391919136
8.349642950373408,0.0009455656154253058,6.958575977414582e-05,0.9107187315821648
8.511673471374072,0.0005804468453321347,1.8355163612723487e-05,0.8748393505811691
7.682275454552261,0.0005313067543074454,2.87683288760394e-05,0.9345164820551872
10.118352960921012,0.000880480144907816,4.381158570668714e-05,0.9167479947209358
11.429693181377923,0.0006624610251227703,8.955681822430876e-05,0.8694103211164474
7.685686496220765,0.000956277630890629,8.060800051275494e-05,0.841714546084404
9.239437283974873,0.0008599713307944365,5.0128870138585105e-05,0.8883983194828033
11.317834680599258,0.0008979186344041731,5.130448893848702e-05,0.8546774536371231
9.239464126319884,0.0008665139174083761,4.578005760241932e-05,0.8948115408420563
7.68228000628246,0.0005367742486037051,1.951743007313137e-05,0.8652305752038956
11.42969146295701,0.0006940560452880176,9.070909965044399e-05,0.8716363161802292
11.429732649112864,0.0006803627769441222,9.383340058769159e-05,0.8907945081591606
8.231007918532688,0.0008249669226443016,2.8793375379397224e-05,0.9239653050899506
10.564934692765524,0.0007647318816680887,1e-05,0.8934017196297646
8.164867826365343,0.0008927878876220424,1.4439303333731426e-05,0.9259329587221146
10.754015827634388,0.0009933984434827609,5.802451618969311e-05,0.8315090984106064
9.932766497576951,0.0009506769387234546,3.065551411562453e-05,0.8688489496707916
7.511746115572531,0.0007749237304845635,5.126621678539076e-05,0.8667101263999939
9.23942208651613,0.00087080209499422,6.08042214532078e-05,0.9103185757994652
9.764054069941624,0.0009748431927209054,8.891192124417074e-05,0.9094129726290703
9.2394335508481,0.0008649690069523038,6.520224936693971e-05,0.8997126072645187
8.022281608290898,0.0009318973590733596,5.25492655911998e-05,0.834387481212616
8.349701137397542,0.0008374138433146219,8.084464408315897e-05,0.9332906529307365
8.349701147253366,0.0008359641301368943,7.024875039273726e-05,0.8908704966306686
8.231007794975604,0.0008181228702035844,3.881731045513888e-05,0.878714345395565
8.231045656522022,0.0009223103689973607,5.745416509591726e-05,0.9153038039803505
8.349701128179216,0.0008388780927439385,9.133920635371348e-05,0.900811068713665
7.682272416556511,0.0005232696295924512,2.176401817584731e-05,0.9456392750144005
7.511766324622132,0.0007831504930176143,4.235798589374403e-05,0.9038903787732124
9.891954725608292,0.0007003885375589157,3.129142664941828e-05,0.9392198212444782
9.070893859923396,0.0005379393653178503,5.995769088877579e-05,0.8991210758686066
8.231045651594327,0.0009328849823151124,6.663630328790587e-05,0.8768783137202263
7.931297894671194,0.000662090900465357,5.303465994234505e-05,0.8636429905891418
11.317838184782245,0.0009198649170572416,6.221041902982524e-05,0.892299510538578
9.239419949272342,0.0008605781527873286,5.17888678774512e-05,0.8718551695346832
7.682280355424027,0.0005242946609500731,2.3013369358660212e-05,0.946539219468832
7.931275807069049,0.0007868940183337286,3.5709243870836644e-05,0.954268291592598
9.764099084131315,0.0009334700813982042,2.5347488697534303e-05,0.9406824223697186
11.31769543620344,0.0008777840020190424,5.890855685770962e-05,0.869958683848381
8.34970100366554,0.0008266284840137479,8.319111897968126e-05,0.8641832619905472
7.511731021052204,0.0007697839369728246,4.2346137310865014e-05,0.9145379588007927
11.429723865652672,0.0006807920630252492,6.924393615725877e-05,0.838330015540123
7.511705214453665,0.0006885932473867778,7.669950975748348e-05,0.9403527118265629
7.701940449697865,0.000607042196541356,8.601600570469596e-05,0.8981540724635124
9.239457522577155,0.0009284411358851575,6.269869630241731e-05,0.8727232068777084
7.9312761809413805,0.0007634926941873657,6.570590504990146e-05,0.9173945337533951
7.766233606800192,0.0008394815363302405,5.5952326623416934e-05,0.8987234756350517
7.5117117521273915,0.0006857880102539461,8.383118025584136e-05,0.9193901345133781
7.222780058422676,0.0006210700001453274,4.0943091434472675e-05,0.9165050089359283
8.349804237246609,0.0009024041997876791,7.929464566095903e-05,0.9172481745481491
9.23947151323643,0.0009606002377742634,2.8552901052832804e-05,0.8792968094348907
8.231053915822494,0.0009252915282351903,4.670186391049313e-05,0.8304611444473267
7.766230977237792,0.0008318979287437307,7.485297246528203e-05,0.8988490849733353
8.164873780451973,0.0008830304835991321,1e-05,0.8840807229280472
7.68215543514736,0.0005135347638509921,8.939327682838346e-05,0.8580500185489655
10.394190010256523,0.0006104451447613611,3.885485136761493e-05,0.8711842149496078
7.931275891561706,0.0007814236203181742,4.255426941157259e-05,0.8810518980026245
10.352324833587996,0.0007239558613561533,6.61402579807655e-05,0.863658994436264
10.118359388610294,0.0008793272236934006,3.240864200427632e-05,0.961831521242857
7.931304052362081,0.0006828577274671732,3.870323992029633e-05,0.863394021987915
7.7662019393818635,0.0009752422289893889,4.843608520288956e-05,0.8235461860895157
7.511733248628035,0.0007825932692762194,4.284967441451071e-05,0.9009048938751221
9.239462504089484,0.0009500198362620552,4.402055247906125e-05,0.8995547220110893
11.317821729837311,0.000912134634765868,6.340091305027641e-05,0.8379362970590591
7.766249232147479,0.0008315746130103318,6.617822093300116e-05,0.8198540657758713
8.349806940386399,0.0008905682911881015,7.259801445544275e-05,0.9039358645677567
11.31788842278429,0.000918764286949237,7.54611286754919e-05,0.9118304178118706
9.891944166383707,0.0005763516761041449,3.913762117658056e-05,0.876016192138195
9.070995281153932,0.0006136786136556838,2.6998421058521398e-05,0.8410307317972183
8.022261310917996,0.000955092673181589,1e-05,0.9011874124407768
11.317873845249371,0.0009153326771618968,7.187858298554648e-05,0.9042362198233604
10.352365578206932,0.0007035667723879786,6.96800952042821e-05,0.8989092111587524
