w_loss_weight1,w_loss_weight2,learning_rate,weight_decay,hidden_size,target
0.010054899912325546,0.1551196348632831,0.000860162246721079,2.3208030173540175e-05,9.08511002351287,0.8865009471774101
0.17586914898066291,0.20044838763072156,0.0005931301056888355,5.849350606030213e-05,7.461692973843989,0.8853955268859863
0.10813707987112836,0.4314963694676538,0.0008426097501983798,1.2464883387813356e-05,9.095972572016475,1e-06
0.2781711176539608,0.0773857305257122,0.0007086524011835635,2.7829134017639096e-05,10.352337550892011,1e-06
0.16044360551643658,0.3423148555212708,0.0009841307878596986,8.887502370664345e-05,11.003722843377684,1e-06
0.028746295951783532,0.09151860139099306,0.0005425221056848889,8.903282530864719e-05,11.473033317519237,0.4247977137565613
0.46978697447224094,0.2659193367870482,0.000710553812502526,7.226894025554261e-05,7.491734169165251,1e-06
0.410620322510739,0.018778373125212067,0.0008432504638407919,7.751298834504708e-05,8.577578155030315,1e-06
0.1446131161909145,0.3888540776567145,0.0008740828271899197,1.9290340591987786e-05,11.944305444532475,1e-06
0.15093479121936615,0.1481321625214474,0.0009542977515465479,2.1702571490644992e-05,9.239467630879526,1e-06
0.11158149568002833,0.1374623964986686,0.0008394177664699455,5.424158433523045e-05,7.096834789351485,0.40957045555114746
0.08042971595478886,0.29286665771357645,0.0007870588027460066,7.297825240188381e-05,7.266812725585402,0.43520331382751465
0.34331207570931765,0.20880604937291328,0.0007070279939097842,1.4495811305147845e-05,7.511672144139129,1e-06
0.2571467737879881,0.4634054828755904,0.0008318973226098944,6.278995364517937e-05,9.679482029577558,1e-06
0.0768526466803641,0.3975478185805714,0.0005687373520731187,4.579091532869802e-05,11.517009576439417,0.8511264622211456
0.17692761267784315,0.37038980950535466,0.0009637542901980169,7.533981868154063e-05,7.826770985584664,1e-06
0.37045236833312184,0.1774712041493644,0.0008118361035278044,3.429351025885235e-05,11.416530456029049,1e-06
0.4731232226312251,0.3284519189528551,0.0007140455949356475,6.595261481882097e-05,11.479431090980334,1e-06
0.22595782407037146,0.28762701490582326,0.0009747446293535357,4.6732312248515305e-05,7.573729864766876,1e-06
0.2853661536026972,0.011377756974956306,0.0009516897602811269,6.554304222586516e-05,8.18513490121514,1e-06
0.4352522076691718,0.1814894848011999,0.0007635290511288047,9.176816358278193e-05,8.633224508860481,1e-06
0.4561298721970054,0.3416305204081235,0.0005079106214232782,9.975905654063325e-05,10.116800578959014,1e-06
0.4576458222578385,0.34447271751515207,0.0005685678748144388,1.5940015544985624e-05,7.861702541726642,1e-06
0.453051777062312,0.3515318841416664,0.0008769380942306232,2.1184386577494824e-05,10.777315263012332,1e-06
0.02358711424998141,0.12818131244946201,0.0005131054934388597,8.740251538145992e-05,7.099400669198978,0.8129324316978455
0.4141748283326107,0.06960319125755735,0.000776410989342883,3.512653111100256e-05,9.694155321708264,1e-06
0.2792945052427408,0.01895069889901265,0.0009847978741598373,8.205694054125548e-05,9.92879635729144,1e-06
0.19617310915080244,0.42450009018852575,0.0009035525978093896,7.724094784634662e-05,8.164871369205102,1e-06
0.038760490965861594,0.06824485875555393,0.0005682276128303425,1.4009669069028556e-05,9.781201169952094,0.8601354956626892
0.3522347105836848,0.2786641513859884,0.0006128546693039273,1.1130038214320428e-05,7.5374706455304645,1e-06
0.2826882217215722,0.10758075263727541,0.000983638165000136,3.270931701132911e-05,7.359871398447434,1e-06
0.2890522850911637,0.4756095947623899,0.0005977147405546594,8.621459213410318e-05,10.719129270375465,1e-06
0.3075787448230623,0.40791083178408577,0.000746884857134365,2.4111225518147586e-05,8.19923879573793,1e-06
0.24344565324977527,0.30103814159359854,0.0005350110718596112,6.119662933778333e-05,7.092881010887048,1e-06
0.2882777052379825,0.1924677628593042,0.0009943080772062244,5.958533972061072e-05,8.586812046610804,1e-06
0.1371613876781485,0.04184072052565196,0.0008346164467265923,4.3307577812269565e-05,10.72667215453251,1e-06
0.37132266579463064,0.041937511049975174,0.0006050870049574198,3.342835887206869e-05,10.148587535107822,1e-06
0.31694122282237125,0.26184174837939217,0.0005967171413116638,9.323271733594157e-05,11.023772818716727,1e-06
0.36283166237856135,0.38064545418075846,0.000532980545342012,9.170342672531716e-05,8.316483852435555,1e-06
0.12249380133828183,0.3060536113607957,0.0005069757864877985,9.541146886188549e-05,11.659860345984185,0.8717557638883591
0.44949104788781175,0.31795178029424204,0.0007783265940975782,4.510069427271216e-05,11.750880596235397,1e-06
0.27378300232411,0.45456708481909774,0.0008021552414599867,9.268600920702455e-05,9.429953335484548,1e-06
0.09349872000662289,0.07063816933102592,0.0009816312642203558,2.215712422420582e-05,8.974378064617774,1e-06
0.46502570138448684,0.4070154261619516,0.000510762402637099,1.1351708266791015e-05,9.528310828384484,1e-06
0.0728784855092401,0.3985555322207594,0.0006660317871834185,4.1026298741496415e-05,7.880981277875276,0.44067662954330444
0.4318393525176851,0.4154725337882665,0.00079100708997354,9.148530868377843e-05,11.700537411666836,1e-06
0.18110716997660692,0.1948243570984607,0.0007634887709684461,3.66490348400818e-05,7.461978873986744,0.4574611783027649
0.20343702424817012,0.192004295804956,0.0006894992814546959,5.529719442793604e-05,11.307862743681943,1e-06
0.4600561952505555,0.2213807028788648,0.0007821296511262603,7.472225129153727e-05,9.14145079750941,1e-06
0.3419399742495136,0.39197757099479763,0.0007796471422178365,2.7894671795371896e-05,9.584538564171709,1e-06
0.1147802090530913,0.1379783850174618,0.0005771030288589735,7.67491472015342e-05,7.087007559262747,0.8934700191020966
0.08129035061616019,0.39662560569846805,0.0007757531724715188,3.790350222067421e-05,11.521133475889762,0.9137306734919548
0.12196784515255747,0.30739958102090825,0.0007901467523853988,7.15002859792688e-05,11.65202429927028,0.8939647451043129
0.2500845060576625,0.20800267949142734,0.000802241005929215,9.377358606618493e-05,11.59553277664811,1e-06
0.2770654551977183,0.46893535567794675,0.0006346382397396945,9.128749027460798e-05,7.025066720656923,1e-06
0.16915778763622596,0.20765513536651944,0.0005,8.647738325052095e-05,7.461325932964155,0.44390469789505005
0.28773501481980573,0.2741118096576281,0.0006911367862354881,4.6761601729595664e-05,11.665082418234656,1e-06
0.04145403458288861,0.07596920959648505,0.0005420512644667809,1.1423944551444288e-05,9.7832716305151,0.9027309492230415
0.12574637481326617,0.31467621245681404,0.0009963715423554947,3.517058371801729e-05,11.656657404349527,0.8909875899553299
0.3485810023293065,0.026106797002140976,0.0005345122992904641,2.3546381543018335e-05,10.32815662014613,1e-06
0.0156845086636375,0.146992347496318,0.0008583162450208805,5.144911907278647e-05,9.086237492089253,0.9136852920055389
0.11815484619061187,0.13849668394094922,0.0005,9.955583798121333e-05,7.0766192054215145,0.4446954131126404
0.44983166977408773,0.2900616211461689,0.0007791823297638137,4.190775613042826e-05,11.30616018324012,1e-06
0.15478016954086482,0.4790596142078477,0.0007602784326536296,3.1466055140190814e-05,9.218817634050101,1e-06
0.08651049436347572,0.39401772267463797,0.0006903860995471682,6.252264142339161e-05,11.51306875856441,0.9082299694418907
0.1328799650998686,0.30613388986288254,0.0007411556699898085,7.806241896233702e-05,11.654566283680776,0.8464344143867493
0.08050672048718464,0.385508437652579,0.0005000044273848569,1.0115046963097133e-05,11.51821827911807,0.9252590835094452
0.016957133671268408,0.1545056332098556,0.0008074836960462699,1.0126426842607488e-05,9.095559433223649,0.9040908589959145
0.0836960102331267,0.09967185368978329,0.0006373356263491359,2.797828830426785e-05,7.574087845435579,0.8604940921068192
0.029045943403438957,0.0778196342188175,0.0009965938242738523,5.447968561254761e-05,9.780625932435054,0.9566415585577488
0.37796170893249775,0.4432273704551785,0.0006699023198291164,5.508073305911332e-05,11.968823673876038,1e-06
0.4352904295693772,0.25203339370937955,0.0007591083901823315,1.945285196111276e-05,7.828855035482455,1e-06
0.023890697150556015,0.15757447111841222,0.0006398719053126311,2.689771929875272e-05,9.084092313347824,0.8171167969703674
0.03127167102089728,0.07390962843291317,0.0006938037528830307,2.6448283114354783e-05,9.793089216997636,0.8948215991258621
0.2193946956188594,0.4160371210877492,0.0009183862856029965,1.1567850225475318e-05,11.54815732937843,1e-06
0.12707046753452206,0.36689601998739424,0.0006810894223601064,8.403743883064422e-05,9.96303057522602,0.9009802043437958
0.06231128261243139,0.19489721405314783,0.0008779747974603839,8.691645174198725e-05,9.780617372153902,0.8602213114500046
0.053917675672949646,0.18401519680468317,0.0008375598120364042,2.5824339464530323e-05,9.774355997054474,0.8761539980769157
0.2223639272206691,0.10511481950038581,0.0008353282467555886,9.024291450282456e-05,8.993965405590412,1e-06
0.3027108896551266,0.44835254647237405,0.0008900066140187456,7.447887870409778e-05,10.602752097079433,1e-06
0.1531292254579768,0.18448585871934425,0.0005750861552663627,6.956993816556329e-05,11.857724008566175,0.9200049042701721
0.15885416766142252,0.19801960145028283,0.0005195978670870799,8.102424169272516e-05,11.858188902701107,0.890118233859539
0.0342848724472957,0.14672771079333832,0.000755150617827512,4.693382867844483e-05,7.341908984346347,0.4354351758956909
0.05114889758894376,0.18702785001142255,0.0008436920721913078,2.7652789287894204e-05,9.790096513375016,0.9107212051749229
0.1654678805267044,0.24880507883590158,0.00097768208323427,5.5650636449178466e-05,8.693232546102411,0.9050829485058784
0.23210629069167774,0.011572341868673437,0.0007966442140286677,8.444080131148132e-05,7.217453699805227,1e-06
