Training Loss
0.05664271701659475
0.03388335635619504
0.02025240340403148
0.015241222456097603
0.013934843242168427
0.01438982438828264
0.013971904093133551
0.013466603521789824
0.013007588351943664
0.01265721581876278
0.011880745179951191
0.01198978628963232
0.0115099085627922
0.010566821155537452
0.010689326428941317
0.009813099966517516
0.009398550859519414
0.008654368509139334
0.008843537320249848
0.008234514455710138
0.007796878726886851
0.0067680760153702325
0.0067222317946808675
0.006227579599778567
0.005713185328724129
0.005172999808564782
0.004651645098679832
0.004607281198592058
0.004322975375024336
0.0040632927723761115
0.00397266776833151
0.003880468795874289
0.003766658083934869
0.0036590082703956534
0.003590782422439328
0.003569874613146697
0.0034824547224811147
0.003253780629685415
0.003442112955131701
0.0033090457852397647
0.0029898760008758734
0.0029880092312980977
0.0026281368752409306
0.0031687195130091694
0.0031402328916426215
0.003051440846840186
0.002932788255358381
0.003080297810291605
0.003036987402343324
0.0030381115253216456
0.0030103094509935807
0.0027230713167227805
0.002871826748430197
0.0029222717941073434
0.002919808653781989
0.0021784469385498335
0.0028560850602973786
0.0027888533991894554
0.002856595308652946
0.002808716913153018
0.0027670299833906548
0.0025847306824289262
0.0024511878395320047
0.0027646841730789413
0.0027300278722707716
0.002674005992178406
0.0023816361291600125
0.002665966873921986
0.0026121417925293955
0.0021003063385640936
0.002683889220601746
0.002659279079775193
0.0026567335506635053
0.0025982712229181614
0.0026282546875466195
0.002717219293117523
0.002660960125337754
0.0024568956079227583
0.002501664699853531
0.0026115838970456806
0.0025721616444310974
0.0025619337850782487
0.0025516293909666793
0.002492234410185899
0.0024818702201758113
0.002507207075333489
0.0025082194562336163
0.0024829331253256115
0.002039004915526935
0.0024629010253452827
0.002469243431862976
0.0024069028440862894
0.0024970935275112943
0.0024672450797100154
0.0024649925929095063
0.002435035537928343
0.0024288276659457813
0.002418960045490946
0.0024270250495257123
0.002412226583276476
0.002360215418905552
0.0023724915559536646
0.002351496002769896
0.0023489398466024014
0.002332851232495159
0.002304660522245935
0.002303652639966458
0.0023713664268143475
0.0023620816978759
0.002322231635584363
0.002167523688902812
0.002007219449816538
0.002345314482226968
0.002198527367519481
0.0022634645158957157
0.0022386193075882538
0.002262335520104638
0.0022346305195242167
0.0022563843189605643
0.002222160259926958
0.0021412253097098854
0.0022157148674263488
0.0020758286534276393
0.0021599310816132595
0.001941854741224753
0.0022047266912912683
