learning_rate,weight_decay,hidden_size,target
0.000860162246721079,1.0010293733561041e-05,10.08511002351287,0.9687158726155758
0.0005733779454085565,1.8310473529191802e-05,9.511662863159199,0.9201100543141365
0.0006727803635215239,4.5709072680760294e-05,8.931301056888355,0.9638352729380131
0.0007095972572016474,7.166975503570836e-05,10.694083670016784,0.9501378908753395
0.0009390587181954727,1.2464883387813356e-05,9.022261248657587,0.9438377730548382
0.0007086524011835635,6.028208456011765e-05,11.352337550892011,0.9587533734738827
0.0005990507445424394,8.206701118079831e-05,8.701934692976169,0.8771972432732582
0.0006567120890796214,7.230903541023827e-05,12.841307878596988,0.9479965604841709
0.0009473033317519237,1.7653979023280013e-05,12.381945761480193,0.9545485451817513
0.0005849152097822845,8.903282530864719e-05,8.195273916164412,0.9159251004457474
0.000710553812502526,9.621005771354518e-05,8.49173416916525,0.939039908349514
0.0008459385569752366,3.839640679054567e-05,10.665826424865084,0.9508787952363491
0.0009173128359486865,1.1645944960977263e-05,11.432504638407918,0.9704667944461107
0.0009944305444532474,7.733490889418554e-05,11.750721574724837,0.9641105271875858
0.0008946396642257443,1.9290340591987786e-05,9.402219960322025,0.9510166607797146
0.0009542977515465479,3.642527335363116e-05,10.239467630879526,0.9556336626410484
0.0005650142860591388,1.1743026208326737e-05,9.438876692931743,0.9619521759450436
0.0006058140580000296,3.389919934350036e-05,11.394177664699455,0.9319914802908897
0.0005266812725585402,6.167058449428118e-05,10.457865796401691,0.9305941611528397
0.0007946527684516421,7.297825240188381e-05,8.733642874529052,0.9278730526566505
0.0007070279939097842,7.249601419549706e-05,8.51167214413913,0.9558599218726158
0.0005249767294730436,5.8230676532396046e-05,10.070896347634513,0.9150313511490822
0.0007574445560291543,9.50135280391732e-05,11.318973226098944,0.9633039645850658
0.0009517009576439418,2.237272337316138e-05,10.932775202509966,0.9385775551199913
0.000903695644354762,4.579091532869802e-05,8.696381736253793,0.9119087159633636
0.0009637542901980169,4.129892737709559e-05,8.826770985584664,0.9504569321870804
0.0008629989926752257,8.949754820852289e-05,11.754060515680777,0.9449154511094093
0.0008754712170136686,4.140085077800583e-05,11.118361035278046,0.934285469353199
0.0009479431090980335,4.8528207088416545e-05,9.34963945882513,0.9332951232790947
0.0008317207489092241,6.595261481882097e-05,12.824200235741927,0.9255674704909325
0.0009747446293535357,5.049209201319465e-05,8.573729864766875,0.9649738483130932
0.0007040684013806406,3.1332428221872496e-05,10.891948071935659,0.9459051452577114
0.000786839743336143,1.0258329432804307e-05,12.51689760281127,0.9552676565945148
