learning_rate,weight_decay,hidden_size,target
0.000860162246721079,1.0010293733561041e-05,9.08511002351287,0.9014389589428902
0.0005733779454085565,1.8310473529191802e-05,8.511662863159199,0.9355233013629913
0.0006727803635215239,4.5709072680760294e-05,7.931301056888355,0.8732339888811111
0.0007095972572016474,7.166975503570836e-05,9.694083670016784,0.8957182690501213
0.0009390587181954727,1.2464883387813356e-05,8.022261248657587,0.8841272667050362
0.0007086524011835635,6.028208456011765e-05,10.352337550892011,0.9246418476104736
0.0005990507445424394,8.206701118079831e-05,7.7019346929761685,0.9382869824767113
0.0006567120890796214,7.230903541023827e-05,11.841307878596988,0.8970401212573051
0.0009473033317519237,1.7653979023280013e-05,11.381945761480193,0.8434266895055771
0.0005849152097822845,8.903282530864719e-05,7.195273916164412,0.8544327616691589
0.000710553812502526,9.621005771354518e-05,7.491734169165251,0.8640870004892349
0.0008459385569752366,3.839640679054567e-05,9.665826424865084,0.864716112613678
0.0009173128359486865,1.1645944960977263e-05,10.432504638407918,0.8829679936170578
0.0009944305444532474,7.733490889418554e-05,10.750721574724837,0.8479695320129395
0.0008946396642257443,1.9290340591987786e-05,8.402219960322025,0.8661649227142334
0.0009542977515465479,3.642527335363116e-05,9.239467630879526,0.9220514595508575
0.0005650142860591388,1.1743026208326737e-05,8.438876692931743,0.8490485996007919
0.0006058140580000296,3.389919934350036e-05,10.394177664699455,0.8795273005962372
0.0005266812725585402,6.167058449428118e-05,9.457865796401691,0.9343642815947533
0.0007946527684516421,7.297825240188381e-05,7.733642874529051,0.8541025817394257
0.0007070279939097842,7.249601419549706e-05,7.511672144139129,0.9041755720973015
0.0005249767294730436,5.8230676532396046e-05,9.070896347634513,0.931798167526722
0.0007574445560291543,9.50135280391732e-05,10.318973226098944,0.8611789345741272
0.0009517009576439418,2.237272337316138e-05,9.932775202509966,0.9179902970790863
0.000903695644354762,4.579091532869802e-05,7.696381736253793,0.9025279060006142
0.0009637542901980169,4.129892737709559e-05,7.826770985584664,0.8647513538599014
0.0008629989926752257,8.949754820852289e-05,10.754060515680777,0.9001516029238701
0.0008754712170136686,4.140085077800583e-05,10.118361035278046,0.9381308704614639
0.0009479431090980335,4.8528207088416545e-05,8.34963945882513,0.8605442494153976
0.0008317207489092241,6.595261481882097e-05,11.824200235741927,0.8863604962825775
0.0009747446293535357,5.049209201319465e-05,7.573729864766876,0.8747160285711288
0.0007040684013806406,3.1332428221872496e-05,9.891948071935659,0.9578174613416195
0.000786839743336143,1.0258329432804307e-05,11.51689760281127,0.8635860830545425
0.000663322450886048,5.743522920318484e-05,10.085724568103618,0.8302659839391708
0.0006786348800012499,9.176816358278193e-05,11.429710496553874,0.8622479140758514
0.0005079106214232782,9.364935103693853e-05,10.116800578959014,0.9474873170256615
0.0009986614252257401,2.5510645751079573e-05,10.45448458758462,0.8675018399953842
0.0009662977315185818,7.271363453409102e-05,7.6856787481443885,0.8612152934074402
0.0008777315263012331,7.784885696151217e-05,7.330000863610312,0.8913523629307747
0.0008557623793142359,2.1184386577494824e-05,11.615122677732415,0.8705628961324692
0.0005131054934388597,1.2547583921871515e-05,7.099400669198978,0.8930856212973595
0.000930013974341444,5.849479579074876e-05,8.23105533801523,0.8815942108631134
0.0009210154461798028,2.1175598360792006e-05,9.764109893428829,0.8797090798616409
0.0007928796357291439,9.726361734877072e-05,8.395918395055698,0.9421751350164413
0.0005093236446864715,8.205694054125548e-05,9.80515109627855,0.8733388334512711
0.0009035525978093896,4.490745796577546e-05,8.164871369205102,0.8692661672830582
0.0008735608213685923,6.0061621059137704e-05,11.317709272797144,0.8907810375094414
0.0005299588447561059,2.0920911016666364e-05,7.682276128303425,0.9490167945623398
0.0005537470645530464,3.0313840474706927e-05,7.222759392723809,0.8940185308456421
0.0007798584910270712,1.1130038214320428e-05,10.564944901913384,0.948985792696476
0.0009109731764203509,6.5526778621958e-05,9.893278298517425,0.854466438293457
0.0008826971557268994,4.6250087503885064e-05,7.330007345992691,0.946388766169548
0.000716744321187901,7.178057746043045e-05,9.694058874705151,0.9217998683452606
0.0007002713099879673,5.938209556145916e-05,10.352319221584088,0.9102103635668755
0.0005311597926819151,9.054004587605587e-05,10.116803573234495,0.9051759317517281
0.0007716992740845189,9.74102798471959e-05,8.39592233925717,0.9159738123416901
0.0005843349374780345,8.372191756612981e-05,7.701914834192811,0.9316731169819832
0.0008446766689444461,6.418961733970467e-05,9.08513137432367,0.8635754734277725
